No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,datetime
47399,2015,5,29,22,1,49,80,59,76,17,68,1007,23,SE,38.89,0,0,2015/5/29:22:00:00
47400,2015,5,29,23,1,47,101,94,107,17,68,1008,23,cv,0.89,0,0,2015/5/29:23:00:00
47401,2015,5,30,0,1,80,101,100,101,17,77,1008,21,NE,0.89,0,0,2015/5/30:0:00:00
47402,2015,5,30,1,1,97,96,100,106,16,82,1008,19,NE,1.78,0,0,2015/5/30:1:00:00
47403,2015,5,30,2,1,96,86,93,95,16,88,1008,18,cv,0.89,0,0,2015/5/30:2:00:00
47404,2015,5,30,3,1,98,81,88,101,14,87,1008,16,NW,1.79,0,0,2015/5/30:3:00:00
47405,2015,5,30,4,1,93,76,82,102,14,87,1008,16,NW,4.92,0,0,2015/5/30:4:00:00
47406,2015,5,30,5,1,88,83,80,72,14,93,1008,15,NW,8.94,0,0,2015/5/30:5:00:00
47407,2015,5,30,6,1,53,71,71,71,15,82,1009,18,NW,10.73,0,0,2015/5/30:6:00:00
47408,2015,5,30,7,1,50,54,58,46,15,68,1010,21,cv,0.89,0,0,2015/5/30:7:00:00
47409,2015,5,30,8,1,28,41,43,44,12,49,1010,23,SE,1.79,0,0,2015/5/30:8:00:00
47410,2015,5,30,9,1,37,47,44,50,10,36,1010,26,cv,0.89,0,0,2015/5/30:9:00:00
47411,2015,5,30,10,1,47,45,53,49,12,39,1009,27,SE,3.13,0,0,2015/5/30:10:00:00
47412,2015,5,30,11,1,57,55,57,56,12,37,1009,28,SE,4.92,0,0,2015/5/30:11:00:00
47413,2015,5,30,12,1,71,60,73,61,11,34,1008,28,SE,8.94,0,0,2015/5/30:12:00:00
47414,2015,5,30,13,1,69,54,64,60,9,27,1007,30,SE,12.96,0,0,2015/5/30:13:00:00
47415,2015,5,30,14,1,67,62,69,65,10,28,1006,30,SE,16.98,0,0,2015/5/30:14:00:00
47416,2015,5,30,15,1,72,66,72,68,12,33,1005,30,SE,21,0,0,2015/5/30:15:00:00
47417,2015,5,30,16,1,61,78,77,69,11,29,1004,31,SE,25.92,0,0,2015/5/30:16:00:00
47418,2015,5,30,17,1,57,60,71,61,14,39,1004,29,SE,30.84,0,0,2015/5/30:17:00:00
47419,2015,5,30,18,1,73,53,67,74,15,45,1004,28,SE,36.65,0,0,2015/5/30:18:00:00
47420,2015,5,30,19,1,77,57,68,71,16,50,1004,27,SE,41.57,0,0,2015/5/30:19:00:00
47421,2015,5,30,20,1,42,35,42,47,15,50,1005,26,SE,45.59,0,0,2015/5/30:20:00:00
47422,2015,5,30,21,1,38,31,37,40,13,50,1005,24,SE,49.61,0,0,2015/5/30:21:00:00
47423,2015,5,30,22,1,41,33,40,46,13,53,1006,23,SE,53.63,0,0,2015/5/30:22:00:00
47424,2015,5,30,23,1,48,39,45,48,13,56,1005,22,SE,55.42,0,0,2015/5/30:23:00:00
47425,2015,5,31,0,1,50,42,47,48,13,60,1005,21,SE,57.21,0,0,2015/5/31:0:00:00
47426,2015,5,31,1,1,56,44,51,54,13,60,1005,21,SE,59,0,0,2015/5/31:1:00:00
47427,2015,5,31,2,1,61,40,50,51,13,64,1004,20,SE,60.79,0,0,2015/5/31:2:00:00
47428,2015,5,31,3,1,57,41,49,51,14,72,1003,19,NE,0.89,0,0,2015/5/31:3:00:00
47429,2015,5,31,4,1,51,38,47,52,14,72,1003,19,SE,1.79,0,0,2015/5/31:4:00:00
47430,2015,5,31,5,1,50,44,47,53,14,82,1003,17,NW,1.79,0,0,2015/5/31:5:00:00
47431,2015,5,31,6,1,54,59,58,65,15,77,1003,19,cv,0.89,0,0,2015/5/31:6:00:00
47432,2015,5,31,7,1,54,72,72,63,15,64,1004,22,cv,1.78,0,0,2015/5/31:7:00:00
47433,2015,5,31,8,1,63,71,73,63,15,60,1003,23,SE,1.79,0,0,2015/5/31:8:00:00
47434,2015,5,31,9,1,66,66,76,70,14,50,1003,25,cv,1.79,0,0,2015/5/31:9:00:00
47435,2015,5,31,10,1,59,55,69,68,14,44,1002,27,SE,3.13,0,0,2015/5/31:10:00:00
47436,2015,5,31,11,1,61,53,60,60,14,39,1002,29,cv,4.02,0,0,2015/5/31:11:00:00
47437,2015,5,31,12,1,54,41,61,58,14,37,1001,30,SE,4.02,0,0,2015/5/31:12:00:00
47438,2015,5,31,13,1,49,43,55,60,13,31,1000,32,SE,8.94,0,0,2015/5/31:13:00:00
47439,2015,5,31,14,1,43,39,48,54,14,31,999,33,SE,13.86,0,0,2015/5/31:14:00:00
47440,2015,5,31,15,1,57,44,51,55,13,28,998,34,SE,19.67,0,0,2015/5/31:15:00:00
47441,2015,5,31,16,1,46,44,50,59,14,30,997,34,SE,24.59,0,0,2015/5/31:16:00:00
47442,2015,5,31,17,1,56,50,60,63,15,32,997,34,SE,30.4,0,0,2015/5/31:17:00:00
47443,2015,5,31,18,1,59,53,57,56,15,35,998,32,SE,33.53,0,0,2015/5/31:18:00:00
47444,2015,5,31,19,1,59,51,56,61,14,35,997,31,SE,36.66,0,0,2015/5/31:19:00:00
47445,2015,5,31,20,1,64,52,57,56,14,33,998,32,SE,40.68,0,0,2015/5/31:20:00:00
47446,2015,5,31,21,1,59,48,61,59,14,37,999,30,SE,43.81,0,0,2015/5/31:21:00:00
47447,2015,5,31,22,1,62,50,61,67,15,37,998,31,SE,48.73,0,0,2015/5/31:22:00:00
47448,2015,5,31,23,1,74,61,69,80,16,42,999,30,SE,52.75,0,0,2015/5/31:23:00:00
47449,2015,6,1,0,2,79,71,76,80,17,51,999,28,SE,54.54,0,0,2015/6/1:0:00:00
47450,2015,6,1,1,2,85,73,83,89,17,54,999,27,SE,56.33,0,0,2015/6/1:1:00:00
47451,2015,6,1,2,2,94,78,88,90,17,54,999,27,SE,58.12,0,0,2015/6/1:2:00:00
47452,2015,6,1,3,2,99,82,92,98,18,61,999,26,SE,59.91,0,0,2015/6/1:3:00:00
47453,2015,6,1,4,2,98,88,95,95,18,69,1000,24,SE,61.7,0,0,2015/6/1:4:00:00
47454,2015,6,1,5,2,94,87,95,97,17,68,1000,23,cv,0.89,0,0,2015/6/1:5:00:00
47455,2015,6,1,6,2,89,89,91,91,18,69,1000,24,SE,1.79,0,0,2015/6/1:6:00:00
47456,2015,6,1,7,2,96,96,93,98,19,65,1000,26,cv,0.89,0,0,2015/6/1:7:00:00
47457,2015,6,1,8,2,103,109,106,108,19,61,1000,27,SE,1.79,0,0,2015/6/1:8:00:00
47458,2015,6,1,9,2,112,114,118,117,19,61,1001,27,cv,0.89,0,0,2015/6/1:9:00:00
47459,2015,6,1,10,2,131,119,3,122,19,61,1001,27,SE,1.79,0,0,2015/6/1:10:00:00
47460,2015,6,1,11,2,125,118,3,107,19,54,1001,29,SE,3.58,0,0,2015/6/1:11:00:00
47461,2015,6,1,12,2,136,124,117,116,19,48,1001,31,SE,7.6,0,0,2015/6/1:12:00:00
47462,2015,6,1,13,2,143,131,151,120,19,43,1000,33,SE,11.62,0,0,2015/6/1:13:00:00
47463,2015,6,1,14,2,127,114,138,109,19,43,1000,33,SE,15.64,0,0,2015/6/1:14:00:00
47464,2015,6,1,15,2,92,111,129,106,19,46,1000,32,SE,19.66,0,0,2015/6/1:15:00:00
47465,2015,6,1,16,2,93,114,116,108,19,46,1000,32,SE,21.45,0,0,2015/6/1:16:00:00
47466,2015,6,1,17,2,102,131,117,117,19,48,1000,31,SE,23.24,0,0,2015/6/1:17:00:00
47467,2015,6,1,18,2,45,133,144,125,20,52,1000,31,SE,25.03,0,0,2015/6/1:18:00:00
47468,2015,6,1,19,2,72,89,81,67,21,58,1000,30,cv,0.89,0,0,2015/6/1:19:00:00
47469,2015,6,1,20,2,99,110,92,101,20,61,1001,28,SE,1.79,0,0,2015/6/1:20:00:00
47470,2015,6,1,21,2,134,154,161,139,21,62,1001,29,SE,4.92,0,0,2015/6/1:21:00:00
47471,2015,6,1,22,2,160,150,163,147,18,57,1002,27,SE,9.84,0,0,2015/6/1:22:00:00
47472,2015,6,1,23,2,137,75,109,79,15,53,1003,25,NE,3.13,0,0,2015/6/1:23:00:00
47473,2015,6,2,0,2,63,47,61,51,15,53,1004,25,SE,3.13,0,0,2015/6/2:0:00:00
47474,2015,6,2,1,2,57,52,64,62,15,57,1004,24,SE,6.26,0,0,2015/6/2:1:00:00
47475,2015,6,2,2,2,74,67,83,79,15,60,1005,23,SE,8.05,0,0,2015/6/2:2:00:00
47476,2015,6,2,3,2,88,68,86,79,15,60,1006,23,cv,0.89,0,0,2015/6/2:3:00:00
47477,2015,6,2,4,2,84,78,80,75,16,68,1006,22,cv,1.78,0,0,2015/6/2:4:00:00
47478,2015,6,2,5,2,54,70,82,53,16,64,1007,23,SE,1.79,0,0,2015/6/2:5:00:00
47479,2015,6,2,6,2,9,3,25,23,17,68,1007,23,cv,0.45,0,0,2015/6/2:6:00:00
47480,2015,6,2,7,2,13,3,6,9,3,20,1008,28,NW,7.15,0,0,2015/6/2:7:00:00
47481,2015,6,2,8,2,3,3,13,27,2,17,1008,29,NW,15.2,0,0,2015/6/2:8:00:00
47482,2015,6,2,9,2,3,3,12,30,2,16,1009,30,NW,22.35,0,0,2015/6/2:9:00:00
47483,2015,6,2,10,2,8,3,16,29,2,16,1009,30,NE,5.81,0,0,2015/6/2:10:00:00
47484,2015,6,2,11,2,26,3,13,25,2,15,1009,31,NW,4.92,0,0,2015/6/2:11:00:00
47485,2015,6,2,12,2,12,8,13,22,2,15,1009,31,NE,4.92,0,0,2015/6/2:12:00:00
47486,2015,6,2,13,2,3,9,17,20,0,12,1008,33,NW,4.92,0,0,2015/6/2:13:00:00
47487,2015,6,2,14,2,6,12,11,24,-1,11,1008,33,cv,3.13,0,0,2015/6/2:14:00:00
47488,2015,6,2,15,2,7,6,20,26,-2,9,1007,34,cv,4.92,0,0,2015/6/2:15:00:00
47489,2015,6,2,16,2,3,6,23,25,-6,7,1007,34,NE,4.92,0,0,2015/6/2:16:00:00
47490,2015,6,2,17,2,12,9,14,22,-2,10,1007,33,NE,8.05,0,0,2015/6/2:17:00:00
47491,2015,6,2,18,2,11,9,15,16,-4,9,1007,32,SE,1.79,0,0,2015/6/2:18:00:00
47492,2015,6,2,19,2,13,18,15,14,-4,10,1008,31,NE,1.79,0,0,2015/6/2:19:00:00
47493,2015,6,2,20,2,20,19,22,28,-5,11,1009,28,NE,3.58,0,0,2015/6/2:20:00:00
47494,2015,6,2,21,2,19,38,29,50,-3,14,1011,26,NE,5.37,0,0,2015/6/2:21:00:00
47495,2015,6,2,22,2,15,33,26,33,1,23,1012,23,NE,7.16,0,0,2015/6/2:22:00:00
47496,2015,6,2,23,2,46,56,54,56,13,53,1013,23,SE,4.02,0,0,2015/6/2:23:00:00
47497,2015,6,3,0,2,45,NA,38,34,11,49,1014,22,SE,8.04,0,0,2015/6/3:0:00:00
47498,2015,6,3,1,2,39,29,36,31,11,56,1014,20,SE,9.83,0,0,2015/6/3:1:00:00
47499,2015,6,3,2,2,36,27,35,31,12,72,1014,17,NE,0.89,0,0,2015/6/3:2:00:00
47500,2015,6,3,3,2,35,31,32,36,13,77,1015,17,NE,1.78,0,0,2015/6/3:3:00:00
47501,2015,6,3,4,2,38,39,38,34,13,82,1015,16,NE,2.67,0,0,2015/6/3:4:00:00
47502,2015,6,3,5,2,33,45,41,46,14,87,1015,16,NE,3.56,0,0,2015/6/3:5:00:00
47503,2015,6,3,6,2,37,35,37,36,14,77,1015,18,cv,0.45,0,0,2015/6/3:6:00:00
47504,2015,6,3,7,2,37,29,40,41,13,56,1015,22,NW,3.13,0,0,2015/6/3:7:00:00
47505,2015,6,3,8,2,44,30,51,44,12,46,1015,24,NW,6.26,0,0,2015/6/3:8:00:00
47506,2015,6,3,9,2,50,21,41,51,11,41,1015,25,cv,0.89,0,0,2015/6/3:9:00:00
47507,2015,6,3,10,2,32,19,42,45,8,30,1014,27,cv,2.68,0,0,2015/6/3:10:00:00
47508,2015,6,3,11,2,31,12,41,36,6,23,1013,29,SE,3.13,0,0,2015/6/3:11:00:00
47509,2015,6,3,12,2,3,16,29,35,-3,10,1013,31,SE,6.26,0,0,2015/6/3:12:00:00
47510,2015,6,3,13,2,34,10,29,31,-4,9,1012,32,SE,9.39,0,0,2015/6/3:13:00:00
47511,2015,6,3,14,2,31,23,29,36,-5,8,1011,32,SE,12.52,0,0,2015/6/3:14:00:00
47512,2015,6,3,15,2,24,20,25,32,-1,11,1010,33,SE,18.33,0,0,2015/6/3:15:00:00
47513,2015,6,3,16,2,16,19,23,22,-1,11,1010,32,SE,24.14,0,0,2015/6/3:16:00:00
47514,2015,6,3,17,2,19,13,23,24,1,14,1010,31,SE,31.29,0,0,2015/6/3:17:00:00
47515,2015,6,3,18,2,19,14,27,28,1,15,1010,30,SE,38.44,0,0,2015/6/3:18:00:00
47516,2015,6,3,19,2,25,22,28,30,1,15,1010,30,SE,45.59,0,0,2015/6/3:19:00:00
47517,2015,6,3,20,2,36,19,33,31,3,18,1010,29,SE,50.51,0,0,2015/6/3:20:00:00
47518,2015,6,3,21,2,34,18,33,31,3,20,1010,28,SE,54.53,0,0,2015/6/3:21:00:00
47519,2015,6,3,22,2,40,29,36,40,2,18,1010,28,SE,57.66,0,0,2015/6/3:22:00:00
47520,2015,6,3,23,2,45,34,43,39,5,24,1009,27,SE,59.45,0,0,2015/6/3:23:00:00
47521,2015,6,4,0,2,50,40,47,46,9,36,1009,25,cv,0.89,0,0,2015/6/4:0:00:00
47522,2015,6,4,1,2,59,37,55,48,10,41,1008,24,SE,0.89,0,0,2015/6/4:1:00:00
47523,2015,6,4,2,2,59,43,57,50,9,38,1007,24,cv,1.79,0,0,2015/6/4:2:00:00
47524,2015,6,4,3,2,58,47,52,38,9,38,1007,24,SE,0.89,0,0,2015/6/4:3:00:00
47525,2015,6,4,4,2,61,33,42,29,11,46,1007,23,SE,2.68,0,0,2015/6/4:4:00:00
47526,2015,6,4,5,2,49,26,29,27,11,49,1007,22,SE,3.57,0,0,2015/6/4:5:00:00
47527,2015,6,4,6,2,32,30,30,33,12,53,1006,22,SE,5.36,0,0,2015/6/4:6:00:00
47528,2015,6,4,7,2,43,32,33,30,12,53,1006,22,NE,1.79,0,0,2015/6/4:7:00:00
47529,2015,6,4,8,2,56,25,33,36,12,49,1006,23,cv,1.79,0,0,2015/6/4:8:00:00
47530,2015,6,4,9,2,55,17,37,33,13,56,1006,22,NW,1.79,0,0,2015/6/4:9:00:00
47531,2015,6,4,10,2,44,23,37,40,15,68,1006,21,NE,1.79,0.4,0.4,2015/6/4:10:00:00
47532,2015,6,4,11,2,57,NA,48,49,16,77,1006,20,cv,0.89,0.6,1,2015/6/4:11:00:00
47533,2015,6,4,12,2,61,29,70,62,15,72,1005,20,SE,3.13,0.5,1.5,2015/6/4:12:00:00
47534,2015,6,4,13,2,53,35,49,48,16,82,1004,19,SE,6.26,0.8,2.3,2015/6/4:13:00:00
47535,2015,6,4,14,2,40,23,47,43,15,77,1003,19,SE,12.07,1.4,3.7,2015/6/4:14:00:00
47536,2015,6,4,15,2,50,30,57,50,16,88,1002,18,SE,17.88,0.2,3.9,2015/6/4:15:00:00
47537,2015,6,4,16,2,72,47,64,62,16,88,1002,18,SE,22.8,0.1,4,2015/6/4:16:00:00
47538,2015,6,4,17,2,76,47,65,61,17,88,1001,19,SE,26.82,0,0,2015/6/4:17:00:00
47539,2015,6,4,18,2,70,45,68,62,16,77,1001,20,SE,28.61,0,0,2015/6/4:18:00:00
47540,2015,6,4,19,2,79,60,78,70,16,77,1001,20,SE,31.74,0,0,2015/6/4:19:00:00
47541,2015,6,4,20,2,72,57,71,61,16,77,1001,20,SE,34.87,0,0,2015/6/4:20:00:00
47542,2015,6,4,21,2,72,56,71,68,17,88,1001,19,cv,0.89,0,0,2015/6/4:21:00:00
47543,2015,6,4,22,2,48,45,53,49,17,93,1001,18,SE,0.89,0,0,2015/6/4:22:00:00
47544,2015,6,4,23,2,47,26,43,42,17,93,1001,18,NE,0.89,0,0,2015/6/4:23:00:00
47545,2015,6,5,0,2,50,23,40,31,17,93,1000,18,cv,0.89,0,0,2015/6/5:0:00:00
47546,2015,6,5,1,2,51,22,40,27,17,100,999,17,cv,1.78,0,0,2015/6/5:1:00:00
47547,2015,6,5,2,2,42,23,42,37,17,100,999,17,NE,0.89,0,0,2015/6/5:2:00:00
47548,2015,6,5,3,2,41,23,39,35,16,100,999,16,cv,0.89,0,0,2015/6/5:3:00:00
47549,2015,6,5,4,2,43,28,39,49,15,93,999,16,cv,1.34,0,0,2015/6/5:4:00:00
47550,2015,6,5,5,2,40,44,40,44,15,100,999,15,NE,0.89,0,0,2015/6/5:5:00:00
47551,2015,6,5,6,2,44,74,73,77,16,100,999,16,NE,2.68,0,0,2015/6/5:6:00:00
47552,2015,6,5,7,2,69,91,109,104,16,100,999,16,NE,4.47,0,0,2015/6/5:7:00:00
47553,2015,6,5,8,2,92,96,103,90,17,88,999,19,SE,1.79,0,0,2015/6/5:8:00:00
47554,2015,6,5,9,2,72,78,95,62,16,68,999,22,SE,3.58,0,0,2015/6/5:9:00:00
47555,2015,6,5,10,2,68,44,59,42,14,50,999,25,cv,0.89,0,0,2015/6/5:10:00:00
47556,2015,6,5,11,2,87,45,72,47,14,47,999,26,SE,1.79,0,0,2015/6/5:11:00:00
47557,2015,6,5,12,2,48,41,53,39,13,39,998,28,SE,4.92,0,0,2015/6/5:12:00:00
47558,2015,6,5,13,2,44,25,37,29,14,39,997,29,SE,8.05,0,0,2015/6/5:13:00:00
47559,2015,6,5,14,2,41,31,42,37,13,35,997,30,cv,3.13,0,0,2015/6/5:14:00:00
47560,2015,6,5,15,2,42,32,43,42,12,31,996,31,SE,3.13,0,0,2015/6/5:15:00:00
47561,2015,6,5,16,2,47,38,52,41,11,27,996,32,SE,8.05,0,0,2015/6/5:16:00:00
47562,2015,6,5,17,2,42,37,50,36,13,31,996,32,SE,11.18,0,0,2015/6/5:17:00:00
47563,2015,6,5,18,2,68,50,36,43,12,37,998,28,cv,4.02,NA,NA,2015/6/5:18:00:00
47564,2015,6,5,19,2,66,33,62,55,16,60,998,24,NW,4.92,NA,NA,2015/6/5:19:00:00
47565,2015,6,5,20,2,51,46,61,53,15,53,998,25,SE,3.13,0,0,2015/6/5:20:00:00
47566,2015,6,5,21,2,60,42,52,47,16,60,999,24,SE,4.92,0,0,2015/6/5:21:00:00
47567,2015,6,5,22,2,52,51,59,55,16,68,1000,22,cv,0.89,0,0,2015/6/5:22:00:00
47568,2015,6,5,23,2,66,53,63,56,17,73,1000,22,NE,3.13,0,0,2015/6/5:23:00:00
47569,2015,6,6,0,2,44,31,50,38,16,73,1000,21,NE,6.26,0,0,2015/6/6:0:00:00
47570,2015,6,6,1,2,34,20,35,31,15,64,1001,22,NW,4.02,0,0,2015/6/6:1:00:00
47571,2015,6,6,2,2,31,25,30,32,16,73,1001,21,NE,4.02,0,0,2015/6/6:2:00:00
47572,2015,6,6,3,2,24,23,26,21,15,68,1001,21,NE,7.15,0,0,2015/6/6:3:00:00
47573,2015,6,6,4,2,22,14,21,23,13,56,1001,22,NE,12.07,0,0,2015/6/6:4:00:00
47574,2015,6,6,5,2,14,4,17,16,12,56,1001,21,NE,16.99,0,0,2015/6/6:5:00:00
47575,2015,6,6,6,2,9,3,12,13,11,52,1002,21,NE,21.01,0,0,2015/6/6:6:00:00
47576,2015,6,6,7,2,19,3,11,10,11,49,1002,22,NE,25.03,0,0,2015/6/6:7:00:00
47577,2015,6,6,8,2,27,3,10,12,10,41,1002,24,NE,30.84,0,0,2015/6/6:8:00:00
47578,2015,6,6,9,2,11,3,17,18,10,38,1002,25,NE,35.76,0,0,2015/6/6:9:00:00
47579,2015,6,6,10,2,37,3,15,13,10,34,1002,27,NE,40.68,0,0,2015/6/6:10:00:00
47580,2015,6,6,11,2,36,3,15,19,9,28,1002,29,NW,4.92,0,0,2015/6/6:11:00:00
47581,2015,6,6,12,2,24,5,19,22,10,28,1001,30,NW,8.05,0,0,2015/6/6:12:00:00
47582,2015,6,6,13,2,38,23,33,27,11,30,1000,30,SE,4.02,0,0,2015/6/6:13:00:00
47583,2015,6,6,14,2,50,30,40,38,13,33,999,31,SE,8.94,0,0,2015/6/6:14:00:00
47584,2015,6,6,15,2,55,30,50,33,14,42,1001,28,cv,0.89,0,0,2015/6/6:15:00:00
47585,2015,6,6,16,2,35,27,30,31,17,61,1002,25,NW,3.13,0.1,0.1,2015/6/6:16:00:00
47586,2015,6,6,17,2,24,10,30,22,17,57,1003,26,NW,6.26,0,0,2015/6/6:17:00:00
47587,2015,6,6,18,2,29,12,31,25,15,53,1003,25,NW,13.41,0.6,0.6,2015/6/6:18:00:00
47588,2015,6,6,19,2,46,16,26,27,15,57,1004,24,NW,16.54,0,0,2015/6/6:19:00:00
47589,2015,6,6,20,2,60,27,32,27,16,68,1004,22,NW,19.67,0,0,2015/6/6:20:00:00
47590,2015,6,6,21,2,24,18,27,21,15,72,1005,20,NW,22.8,0,0,2015/6/6:21:00:00
47591,2015,6,6,22,2,29,13,20,17,14,68,1005,20,NW,25.93,0,0,2015/6/6:22:00:00
47592,2015,6,6,23,2,34,14,27,12,14,77,1005,18,NW,29.95,0.1,0.1,2015/6/6:23:00:00
47593,2015,6,7,0,2,28,20,20,12,14,82,1005,17,NW,33.08,0,0,2015/6/7:0:00:00
47594,2015,6,7,1,2,9,9,19,19,14,82,1006,17,NE,3.13,0,0,2015/6/7:1:00:00
47595,2015,6,7,2,2,17,9,18,16,14,82,1007,17,cv,0.89,0,0,2015/6/7:2:00:00
47596,2015,6,7,3,2,18,11,17,19,12,67,1007,18,NW,3.13,0,0,2015/6/7:3:00:00
47597,2015,6,7,4,2,12,13,17,21,12,77,1008,16,NW,4.92,0,0,2015/6/7:4:00:00
47598,2015,6,7,5,2,17,17,17,28,11,76,1009,15,cv,0.89,0,0,2015/6/7:5:00:00
47599,2015,6,7,6,2,17,10,23,14,13,72,1009,18,cv,1.78,0,0,2015/6/7:6:00:00
47600,2015,6,7,7,2,11,6,12,15,14,64,1009,21,cv,2.67,0,0,2015/6/7:7:00:00
47601,2015,6,7,8,2,10,11,18,21,11,46,1009,23,NE,1.79,0,0,2015/6/7:8:00:00
47602,2015,6,7,9,2,16,3,19,16,11,41,1009,25,cv,0.89,0,0,2015/6/7:9:00:00
47603,2015,6,7,10,2,6,6,18,18,10,34,1009,27,cv,1.78,0,0,2015/6/7:10:00:00
47604,2015,6,7,11,2,16,3,11,16,6,24,1008,28,cv,3.57,0,0,2015/6/7:11:00:00
47605,2015,6,7,12,2,3,4,26,12,3,17,1008,30,cv,4.46,0,0,2015/6/7:12:00:00
47606,2015,6,7,13,2,37,3,7,14,3,18,1007,29,SE,3.13,0,0,2015/6/7:13:00:00
47607,2015,6,7,14,2,20,3,18,16,3,20,1007,28,SE,4.92,0,0,2015/6/7:14:00:00
47608,2015,6,7,15,2,10,3,10,12,5,24,1008,27,NW,5.81,0,0,2015/6/7:15:00:00
47609,2015,6,7,16,2,7,4,8,11,5,25,1009,26,SE,4.92,0,0,2015/6/7:16:00:00
47610,2015,6,7,17,2,19,3,14,11,5,25,1009,26,SE,8.05,0,0,2015/6/7:17:00:00
47611,2015,6,7,18,2,24,8,15,14,8,35,1009,24,SE,12.97,0.1,0.1,2015/6/7:18:00:00
47612,2015,6,7,19,2,24,5,16,19,11,46,1008,23,SE,17.89,0,0,2015/6/7:19:00:00
47613,2015,6,7,20,2,24,8,23,21,8,40,1008,22,NW,4.02,0,0,2015/6/7:20:00:00
47614,2015,6,7,21,2,30,7,22,17,8,40,1008,22,NW,8.04,0,0,2015/6/7:21:00:00
47615,2015,6,7,22,2,17,5,15,14,8,43,1008,21,NW,12.06,0,0,2015/6/7:22:00:00
47616,2015,6,7,23,2,8,3,11,11,8,45,1008,20,NW,16.08,0,0,2015/6/7:23:00:00
47617,2015,6,8,0,2,11,3,9,12,8,45,1008,20,NW,20.1,0,0,2015/6/8:0:00:00
47618,2015,6,8,1,2,9,3,9,14,8,48,1007,19,NW,24.12,0,0,2015/6/8:1:00:00
47619,2015,6,8,2,2,13,6,9,12,8,48,1007,19,NW,27.25,0,0,2015/6/8:2:00:00
47620,2015,6,8,3,2,10,3,14,10,9,55,1007,18,SE,1.79,0,0,2015/6/8:3:00:00
47621,2015,6,8,4,2,11,9,14,16,9,55,1006,18,NW,3.13,0,0,2015/6/8:4:00:00
47622,2015,6,8,5,2,24,24,19,20,10,76,1007,14,cv,0.89,0,0,2015/6/8:5:00:00
47623,2015,6,8,6,2,25,13,25,24,11,67,1007,17,cv,1.78,0,0,2015/6/8:6:00:00
47624,2015,6,8,7,2,27,4,21,17,10,49,1007,21,NW,3.13,0,0,2015/6/8:7:00:00
47625,2015,6,8,8,2,22,3,19,14,9,40,1007,23,NW,7.15,0,0,2015/6/8:8:00:00
47626,2015,6,8,9,2,19,6,19,18,9,36,1006,25,NW,12.07,0,0,2015/6/8:9:00:00
47627,2015,6,8,10,2,15,3,9,8,9,32,1006,27,NW,16.99,0,0,2015/6/8:10:00:00
47628,2015,6,8,11,2,8,3,14,7,7,26,1005,28,NW,21.91,0,0,2015/6/8:11:00:00
47629,2015,6,8,12,2,3,3,12,7,6,23,1004,29,NW,26.83,0,0,2015/6/8:12:00:00
47630,2015,6,8,13,2,16,8,10,10,6,22,1003,30,NW,30.85,0,0,2015/6/8:13:00:00
47631,2015,6,8,14,2,90,10,12,10,6,20,1003,31,NW,34.87,0,0,2015/6/8:14:00:00
47632,2015,6,8,15,2,56,13,17,14,6,19,1002,32,cv,3.13,0,0,2015/6/8:15:00:00
47633,2015,6,8,16,2,41,16,18,16,4,16,1001,33,cv,7.15,0,0,2015/6/8:16:00:00
47634,2015,6,8,17,2,36,16,19,17,9,27,1002,30,SE,5.81,0.3,0.3,2015/6/8:17:00:00
47635,2015,6,8,18,2,27,8,22,19,9,28,1002,29,SE,10.73,0,0,2015/6/8:18:00:00
47636,2015,6,8,19,2,27,12,25,24,10,32,1002,28,cv,4.02,0,0,2015/6/8:19:00:00
47637,2015,6,8,20,2,40,16,29,27,11,36,1002,27,NW,1.79,0,0,2015/6/8:20:00:00
47638,2015,6,8,21,2,61,31,32,42,12,41,1003,26,NW,4.92,0,0,2015/6/8:21:00:00
47639,2015,6,8,22,2,51,47,37,53,14,60,1003,22,cv,0.45,0,0,2015/6/8:22:00:00
47640,2015,6,8,23,2,49,48,47,55,13,56,1003,22,cv,1.34,0,0,2015/6/8:23:00:00
47641,2015,6,9,0,2,41,61,52,58,14,64,1003,21,cv,2.23,0,0,2015/6/9:0:00:00
47642,2015,6,9,1,2,46,58,55,54,13,56,1003,22,SE,0.89,0,0,2015/6/9:1:00:00
47643,2015,6,9,2,2,48,52,55,53,14,72,1002,19,NE,0.89,0,0,2015/6/9:2:00:00
47644,2015,6,9,3,2,45,50,55,46,12,56,1001,21,SE,1.79,0,0,2015/6/9:3:00:00
47645,2015,6,9,4,2,39,36,40,34,12,59,1001,20,NW,1.79,0,0,2015/6/9:4:00:00
47646,2015,6,9,5,2,30,25,33,26,13,64,1001,20,NW,4.92,0,0,2015/6/9:5:00:00
47647,2015,6,9,6,2,33,21,31,25,13,60,1002,21,NE,0.89,0,0,2015/6/9:6:00:00
47648,2015,6,9,7,2,44,16,42,35,12,49,1002,23,NW,3.13,0,0,2015/6/9:7:00:00
47649,2015,6,9,8,2,34,26,30,29,12,46,1002,24,NE,3.13,0,0,2015/6/9:8:00:00
47650,2015,6,9,9,2,35,24,28,31,12,44,1002,25,NE,6.26,0,0,2015/6/9:9:00:00
