exchange,stock_symbol,date,stock_price_open,stock_price_high,stock_price_low,stock_price_close,stock_volume,stock_price_adj_close
NYSE,ZQK,2000-09-21,20.50,20.50,19.75,19.88,87600,4.97
NYSE,ZQK,2000-09-20,19.75,21.25,19.50,20.50,553600,5.12
NYSE,ZQK,2000-09-19,21.44,21.50,19.88,19.88,319200,4.97
NYSE,ZQK,2000-09-18,22.75,22.75,20.75,21.19,240000,5.30
NYSE,ZQK,2000-09-15,21.81,23.00,21.56,23.00,376000,5.75
NYSE,ZQK,2000-09-14,21.31,21.81,21.06,21.62,551200,5.41
NYSE,ZQK,2000-09-13,21.06,23.00,21.06,21.56,658000,5.39
NYSE,ZQK,2000-09-12,21.00,21.50,20.62,21.06,345600,5.27
NYSE,ZQK,2000-09-11,21.00,21.88,20.38,21.00,640000,5.25
NYSE,ZQK,2000-09-08,18.25,21.88,18.25,21.00,2134400,5.25
NYSE,ZQK,2000-09-07,15.00,18.50,15.00,18.12,1592000,4.53
NYSE,ZQK,2000-09-06,15.00,15.00,14.81,14.88,211200,3.72
NYSE,ZQK,2000-09-05,15.06,15.12,14.56,14.94,135200,3.73
NYSE,ZQK,2000-09-01,15.00,15.00,14.81,14.94,193200,3.73
NYSE,ZQK,2000-08-31,15.19,15.19,14.75,14.88,407600,3.72
NYSE,ZQK,2000-08-30,15.38,15.50,15.00,15.00,49600,3.75
NYSE,ZQK,2000-08-25,15.31,15.94,15.25,15.25,124800,3.81
NYSE,ZQK,2000-08-24,14.50,15.38,14.31,15.38,78400,3.84
NYSE,ZQK,2000-08-23,14.50,14.75,14.50,14.62,47600,3.66
NYSE,ZQK,2000-08-22,14.81,14.81,14.50,14.50,49200,3.62
NYSE,ZQK,2000-08-21,14.75,14.88,14.69,14.69,444800,3.67
NYSE,ZQK,2000-08-18,14.62,14.75,14.50,14.62,56000,3.66
NYSE,ZQK,2000-08-17,14.38,14.50,14.06,14.50,456800,3.62
NYSE,ZQK,2000-08-16,15.69,15.69,14.50,14.50,144400,3.62
NYSE,ZQK,2000-08-15,15.94,16.00,15.62,15.62,39200,3.91
NYSE,ZQK,2000-08-14,15.75,16.12,15.75,15.94,52400,3.98
NYSE,ZQK,2000-08-11,15.62,15.75,15.50,15.69,90400,3.92
NYSE,ZQK,2000-08-10,15.94,15.94,15.50,15.75,181200,3.94
NYSE,ZQK,2000-08-09,15.69,16.31,15.44,15.94,348000,3.98
NYSE,ZQK,2000-08-08,15.06,15.88,15.06,15.31,142000,3.83
NYSE,ZQK,2000-08-07,14.38,14.94,14.31,14.81,68000,3.70
NYSE,ZQK,2000-08-04,13.62,14.88,13.31,14.50,303200,3.62
NYSE,ZQK,2000-08-03,12.88,13.88,12.75,13.50,478400,3.38
NYSE,ZQK,2000-08-02,13.12,13.25,12.81,12.94,189600,3.23
NYSE,ZQK,2000-08-01,13.50,13.50,13.12,13.19,212800,3.30
NYSE,ZQK,2000-07-31,13.88,13.88,13.38,13.38,105600,3.34
NYSE,ZQK,2000-07-28,14.00,14.00,13.62,13.75,126400,3.44
NYSE,ZQK,2000-07-27,14.56,14.56,13.75,13.88,197600,3.47
NYSE,ZQK,2000-07-26,14.94,14.94,14.44,14.44,156000,3.61
NYSE,ZQK,2000-07-25,15.00,15.06,14.81,14.94,68800,3.73
NYSE,ZQK,2000-07-24,15.94,15.94,14.88,14.94,166800,3.73
NYSE,ZQK,2000-07-21,16.12,16.19,15.50,15.81,91200,3.95
NYSE,ZQK,2000-07-20,16.38,16.38,16.19,16.25,23600,4.06
NYSE,ZQK,2000-07-19,16.50,16.50,16.12,16.25,675200,4.06
NYSE,ZQK,2000-07-18,16.75,16.88,16.44,16.50,139200,4.12
NYSE,ZQK,2000-07-17,17.12,17.12,16.75,16.81,81200,4.20
NYSE,ZQK,2000-07-14,16.50,17.12,16.19,16.88,478000,4.22
NYSE,ZQK,2000-07-13,16.38,16.75,16.25,16.44,113600,4.11
NYSE,ZQK,2000-07-12,16.12,16.38,15.88,16.25,286400,4.06
NYSE,ZQK,2000-07-11,15.75,16.25,15.50,15.50,621600,3.88
NYSE,ZQK,2000-07-10,15.62,15.62,15.38,15.50,116400,3.88
NYSE,ZQK,2000-07-07,15.00,15.81,14.94,15.56,116400,3.89
NYSE,ZQK,2000-07-06,15.38,15.38,14.62,14.75,406800,3.69
NYSE,ZQK,2000-07-05,16.00,16.00,15.00,15.00,266800,3.75
NYSE,ZQK,2000-07-03,16.12,16.12,15.38,15.50,228000,3.88
NYSE,ZQK,2000-06-30,14.44,15.94,14.31,15.56,662400,3.89
NYSE,ZQK,2000-06-29,13.50,14.50,13.38,14.06,334400,3.52
NYSE,ZQK,2000-06-28,12.88,13.50,12.88,13.38,273600,3.34
NYSE,ZQK,2000-06-27,12.31,12.88,12.31,12.62,110000,3.16
NYSE,ZQK,2000-06-26,11.88,12.50,11.50,12.44,393600,3.11
NYSE,ZQK,2000-06-23,11.88,12.12,10.75,11.50,1539200,2.88
NYSE,ZQK,2000-06-22,12.44,12.81,11.88,11.94,265600,2.98
NYSE,ZQK,2000-06-21,12.75,12.94,12.44,12.44,226400,3.11
NYSE,ZQK,2000-06-20,13.00,13.19,12.62,12.62,122400,3.16
NYSE,ZQK,2000-06-19,13.12,13.50,13.06,13.06,60800,3.27
NYSE,ZQK,2000-06-16,13.38,14.19,13.00,13.00,447200,3.25
NYSE,ZQK,2000-06-15,13.88,13.88,12.31,13.31,581600,3.33
NYSE,ZQK,2000-06-14,13.62,13.94,13.62,13.75,62400,3.44
NYSE,ZQK,2000-06-13,14.06,14.06,13.56,13.75,92800,3.44
NYSE,ZQK,2000-06-12,14.25,14.31,14.06,14.19,318400,3.55
NYSE,ZQK,2000-06-08,13.94,13.94,13.31,13.38,304400,3.34
NYSE,ZQK,2000-06-07,13.12,14.25,12.75,13.94,394000,3.48
NYSE,ZQK,2000-06-06,13.62,13.69,12.62,12.94,229600,3.23
NYSE,ZQK,2000-06-05,14.00,14.00,13.62,13.75,134400,3.44
NYSE,ZQK,2000-06-01,13.38,13.38,12.50,12.94,618400,3.23
NYSE,ZQK,2000-05-31,13.75,13.75,13.50,13.62,261200,3.41
NYSE,ZQK,2000-05-30,13.94,14.06,13.62,13.75,136800,3.44
NYSE,ZQK,2000-05-26,14.38,14.50,13.62,13.81,847600,3.45
NYSE,ZQK,2000-05-25,14.69,14.88,14.38,14.38,92800,3.59
NYSE,ZQK,2000-05-24,14.81,15.19,14.38,14.69,138000,3.67
NYSE,ZQK,2000-05-23,15.06,15.19,14.94,15.00,142400,3.75
NYSE,ZQK,2000-05-22,14.75,15.38,14.38,15.00,205600,3.75
NYSE,ZQK,2000-05-19,15.31,15.31,14.06,14.62,496000,3.66
NYSE,ZQK,2000-05-18,15.50,15.50,15.31,15.31,102400,3.83
NYSE,ZQK,2000-05-17,16.00,16.00,15.25,15.56,955200,3.89
NYSE,ZQK,2000-05-16,15.81,16.56,15.81,16.06,308800,4.02
NYSE,ZQK,2000-05-15,15.75,16.06,15.62,16.00,99200,4.00
NYSE,ZQK,2000-05-12,15.62,16.12,15.62,15.81,147600,3.95
NYSE,ZQK,2000-05-11,15.19,16.50,15.19,15.81,242000,3.95
NYSE,ZQK,2000-05-10,14.75,14.88,14.44,14.75,108800,3.69
NYSE,ZQK,2000-05-09,15.81,15.88,14.50,14.75,422400,3.69
NYSE,ZQK,2000-05-08,16.00,16.12,15.62,15.88,331200,3.97
NYSE,ZQK,2000-05-05,14.88,15.94,14.88,15.69,471600,3.92
NYSE,ZQK,2000-05-04,14.75,14.88,14.25,14.88,412400,3.72
NYSE,ZQK,2000-05-03,16.62,16.62,14.69,14.75,624000,3.69
NYSE,ZQK,2000-05-02,17.00,17.38,16.62,16.81,611200,4.20
NYSE,ZQK,2000-05-01,18.62,19.19,18.19,18.56,423600,4.64
NYSE,ZQK,2000-04-28,18.62,19.38,18.62,18.88,380800,4.72
NYSE,ZQK,2000-04-27,18.75,18.75,18.00,18.44,80000,4.61
NYSE,ZQK,2000-04-26,19.06,19.19,18.75,18.88,88400,4.72
NYSE,ZQK,2000-04-25,19.06,19.31,18.81,18.88,144800,4.72
NYSE,ZQK,2000-04-24,19.31,19.31,18.88,19.00,421600,4.75
NYSE,ZQK,2000-04-20,18.88,19.25,18.19,19.25,153600,4.81
NYSE,ZQK,2000-04-19,19.50,19.50,18.69,18.88,169200,4.72
NYSE,ZQK,2000-04-18,18.38,19.81,18.38,19.50,498400,4.88
NYSE,ZQK,2000-04-17,17.50,18.38,17.38,18.38,263600,4.59
NYSE,ZQK,2000-04-14,19.25,19.25,17.00,17.69,457600,4.42
NYSE,ZQK,2000-04-13,19.25,19.62,18.88,19.50,195200,4.88
NYSE,ZQK,2000-04-12,20.25,20.25,18.88,19.50,234400,4.88
NYSE,ZQK,2000-04-11,20.62,20.62,19.88,20.12,564000,5.03
NYSE,ZQK,2000-04-10,19.50,21.00,19.50,20.69,664800,5.17
NYSE,ZQK,2000-04-07,19.38,19.69,19.06,19.50,210400,4.88
NYSE,ZQK,2000-04-06,18.31,19.69,18.31,19.12,658800,4.78
NYSE,ZQK,2000-04-05,17.00,18.69,16.94,18.31,477600,4.58
NYSE,ZQK,2000-04-04,17.75,18.19,16.00,17.06,253600,4.27
NYSE,ZQK,2000-04-03,17.75,17.75,17.38,17.62,372400,4.41
NYSE,ZQK,2000-03-31,17.88,17.88,17.06,17.56,220800,4.39
NYSE,ZQK,2000-03-30,16.31,18.25,16.19,18.00,1072800,4.50
NYSE,ZQK,2000-03-29,15.62,16.25,15.50,16.25,201200,4.06
NYSE,ZQK,2000-03-28,16.19,16.19,15.56,15.62,91200,3.91
NYSE,ZQK,2000-03-27,16.50,16.50,16.12,16.19,65600,4.05
NYSE,ZQK,2000-03-24,15.62,16.69,15.62,16.62,200000,4.16
NYSE,ZQK,2000-03-23,16.25,16.81,15.50,15.62,211200,3.91
NYSE,ZQK,2000-03-22,15.50,16.12,15.38,16.12,248000,4.03
NYSE,ZQK,2000-03-21,15.88,15.88,15.31,15.50,176000,3.88
NYSE,ZQK,2000-03-20,16.25,16.25,15.81,15.88,168800,3.97
NYSE,ZQK,2000-03-17,16.25,16.38,16.06,16.06,356000,4.02
NYSE,ZQK,2000-03-16,16.88,16.94,16.12,16.12,278000,4.03
NYSE,ZQK,2000-03-15,17.38,17.38,16.50,16.88,332800,4.22
NYSE,ZQK,2000-03-14,15.31,17.50,15.31,17.50,935200,4.38
NYSE,ZQK,2000-03-13,13.62,15.25,13.50,15.19,312000,3.80
NYSE,ZQK,2000-03-10,13.94,14.25,13.75,13.75,193600,3.44
NYSE,ZQK,2000-03-09,13.25,14.06,12.62,13.94,436000,3.48
NYSE,ZQK,2000-03-08,13.62,14.00,13.25,13.25,148000,3.31
NYSE,ZQK,2000-03-07,13.94,14.12,13.50,13.50,202400,3.38
NYSE,ZQK,2000-03-06,13.81,13.88,13.50,13.75,157600,3.44
NYSE,ZQK,2000-03-03,14.44,14.81,13.81,14.00,252000,3.50
NYSE,ZQK,2000-03-02,14.50,14.62,13.94,14.44,274400,3.61
NYSE,ZQK,2000-02-29,11.50,12.88,11.50,12.75,516400,3.19
NYSE,ZQK,2000-02-28,11.00,11.44,11.00,11.38,436000,2.84
NYSE,ZQK,2000-02-25,10.31,11.25,10.25,10.81,380000,2.70
NYSE,ZQK,2000-02-24,10.00,10.38,9.94,10.19,569600,2.55
NYSE,ZQK,2000-02-22,9.81,10.12,9.62,10.00,925200,2.50
NYSE,ZQK,2000-02-18,10.81,10.81,9.25,9.62,956800,2.41
NYSE,ZQK,2000-02-17,11.69,11.69,10.38,10.50,1062800,2.62
NYSE,ZQK,2000-02-16,11.94,11.94,11.62,11.62,64000,2.91
NYSE,ZQK,2000-02-15,11.81,11.94,11.62,11.94,149200,2.98
NYSE,ZQK,2000-02-14,11.81,11.81,11.56,11.69,105600,2.92
NYSE,ZQK,2000-02-11,12.00,12.00,11.62,11.81,224800,2.95
NYSE,ZQK,2000-02-10,12.19,12.19,11.69,11.94,137200,2.98
NYSE,ZQK,2000-02-09,12.88,12.94,12.00,12.00,313600,3.00
NYSE,ZQK,2000-02-08,13.00,13.38,12.94,13.00,206800,3.25
NYSE,ZQK,2000-02-07,13.75,13.81,12.88,12.94,120400,3.23
NYSE,ZQK,2000-02-04,13.00,13.75,13.00,13.75,378400,3.44
NYSE,ZQK,2000-02-03,12.50,13.12,12.50,13.06,630400,3.27
NYSE,ZQK,2000-02-02,12.25,12.38,12.00,12.38,67200,3.09
NYSE,ZQK,2000-02-01,12.00,12.19,11.81,12.06,80000,3.02
NYSE,ZQK,2000-01-31,12.00,12.19,11.56,12.12,136000,3.03
NYSE,ZQK,2000-01-28,12.06,12.06,11.62,11.88,129600,2.97
NYSE,ZQK,2000-01-27,12.06,12.38,11.94,12.12,134400,3.03
NYSE,ZQK,2000-01-26,12.25,12.75,12.25,12.31,144800,3.08
NYSE,ZQK,2000-01-25,12.12,12.31,12.00,12.25,221200,3.06
NYSE,ZQK,2000-01-24,12.94,12.94,12.06,12.06,163600,3.02
NYSE,ZQK,2000-01-21,12.00,13.00,11.88,12.94,1334400,3.23
NYSE,ZQK,2000-01-20,12.56,12.69,11.62,11.94,832800,2.98
NYSE,ZQK,2000-01-19,13.06,13.06,12.38,12.44,244800,3.11
NYSE,ZQK,2000-01-18,13.50,13.50,13.06,13.19,299200,3.30
NYSE,ZQK,2000-01-14,13.44,13.50,13.31,13.44,140400,3.36
NYSE,ZQK,2000-01-13,13.56,13.62,13.38,13.50,148000,3.38
NYSE,ZQK,2000-01-12,13.88,13.94,13.50,13.62,102000,3.41
NYSE,ZQK,2000-01-11,13.81,14.12,13.81,13.88,242400,3.47
NYSE,ZQK,2000-01-10,13.94,14.00,13.69,13.88,159200,3.47
NYSE,ZQK,2000-01-07,13.88,14.19,13.75,13.94,326800,3.48
NYSE,ZQK,2000-01-06,13.94,14.38,13.88,13.94,241200,3.48
NYSE,ZQK,2000-01-05,14.06,14.25,13.62,13.94,323200,3.48
NYSE,ZQK,2000-01-04,14.62,14.62,13.56,14.19,403200,3.55
NYSE,ZQK,2000-01-03,15.38,15.38,14.75,14.81,249600,3.70
NYSE,ZQK,1999-12-31,13.88,16.62,13.75,15.50,860400,3.88
NYSE,ZQK,1999-12-30,14.50,15.25,13.88,13.88,181600,3.47
NYSE,ZQK,1999-12-29,14.19,14.44,14.12,14.38,300800,3.59
NYSE,ZQK,1999-12-28,14.69,14.69,13.88,14.19,551200,3.55
NYSE,ZQK,1999-12-27,14.81,14.81,14.38,14.69,308000,3.67
NYSE,ZQK,1999-12-23,15.12,15.12,14.38,14.69,164800,3.67
NYSE,ZQK,1999-12-22,15.19,15.38,14.75,15.00,425200,3.75
NYSE,ZQK,1999-12-21,15.69,15.69,15.06,15.12,86400,3.78
NYSE,ZQK,1999-12-20,15.69,15.88,15.31,15.56,144800,3.89
NYSE,ZQK,1999-12-17,16.50,16.69,15.44,15.94,746400,3.98
NYSE,ZQK,1999-12-16,18.12,19.00,15.31,16.50,1246400,4.12
NYSE,ZQK,1999-12-15,18.00,18.88,17.38,18.75,214000,4.69
NYSE,ZQK,1999-12-14,18.81,18.81,18.06,18.06,281600,4.52
NYSE,ZQK,1999-12-13,17.06,18.94,17.00,18.94,336000,4.73
NYSE,ZQK,1999-12-10,16.94,17.12,16.75,17.06,221600,4.27
NYSE,ZQK,1999-12-09,18.19,18.19,16.81,16.94,416400,4.23
NYSE,ZQK,1999-12-08,16.69,18.19,16.56,18.12,261600,4.53
NYSE,ZQK,1999-12-07,15.88,16.88,15.75,16.69,623200,4.17
NYSE,ZQK,1999-12-06,14.12,15.31,14.00,15.31,177200,3.83
NYSE,ZQK,1999-12-03,14.62,14.62,14.25,14.25,156400,3.56
NYSE,ZQK,1999-12-02,14.62,14.75,14.12,14.62,210400,3.66
NYSE,ZQK,1999-12-01,15.06,15.12,14.12,14.50,152000,3.62
NYSE,ZQK,1999-11-30,15.12,15.31,14.75,15.12,460000,3.78
NYSE,ZQK,1999-11-29,14.94,15.50,14.94,15.25,350000,3.81
NYSE,ZQK,1999-11-26,14.75,15.00,14.62,14.94,125600,3.73
NYSE,ZQK,1999-11-24,14.69,14.81,13.69,14.50,236000,3.62
NYSE,ZQK,1999-11-23,14.62,14.88,14.38,14.44,308800,3.61
NYSE,ZQK,1999-11-22,15.69,15.69,15.00,15.19,100800,3.80
NYSE,ZQK,1999-11-19,15.50,15.69,15.31,15.44,161600,3.86
NYSE,ZQK,1999-11-18,15.88,15.94,15.44,15.44,156400,3.86
NYSE,ZQK,1999-11-17,16.00,16.62,16.00,16.00,332000,4.00
NYSE,ZQK,1999-11-16,16.00,16.44,15.75,16.00,126800,4.00
NYSE,ZQK,1999-11-15,15.50,15.94,15.44,15.75,37600,3.94
NYSE,ZQK,1999-11-12,15.44,15.75,14.50,15.62,178400,3.91
NYSE,ZQK,1999-11-11,15.69,15.88,15.12,15.31,182800,3.83
NYSE,ZQK,1999-11-10,15.56,15.69,15.19,15.56,64800,3.89
NYSE,ZQK,1999-11-09,16.25,16.25,15.06,15.75,132800,3.94
NYSE,ZQK,1999-11-08,16.38,16.44,15.94,16.38,122400,4.09
NYSE,ZQK,1999-11-05,16.00,16.62,15.94,16.50,79200,4.12
NYSE,ZQK,1999-11-04,16.44,16.50,16.06,16.12,183200,4.03
NYSE,ZQK,1999-11-03,16.12,16.56,15.88,16.56,564800,4.14
NYSE,ZQK,1999-11-02,15.75,16.25,15.00,16.00,212800,4.00
NYSE,ZQK,1999-11-01,14.62,15.25,14.44,15.00,252000,3.75
NYSE,ZQK,1999-10-29,13.81,14.75,13.81,14.12,196000,3.53
NYSE,ZQK,1999-10-28,13.06,14.06,13.06,13.69,291200,3.42
NYSE,ZQK,1999-10-27,14.38,14.38,12.94,13.06,292000,3.27
NYSE,ZQK,1999-10-26,15.75,15.81,14.50,14.50,120000,3.62
NYSE,ZQK,1999-10-25,15.56,15.62,15.38,15.62,120000,3.91
NYSE,ZQK,1999-10-22,15.38,16.12,15.00,15.69,278400,3.92
NYSE,ZQK,1999-10-21,15.38,15.62,15.06,15.25,159200,3.81
NYSE,ZQK,1999-10-20,15.38,15.75,15.25,15.50,160000,3.88
NYSE,ZQK,1999-10-19,15.44,15.44,15.25,15.31,117600,3.83
NYSE,ZQK,1999-10-18,15.50,15.69,15.25,15.44,89600,3.86
NYSE,ZQK,1999-10-15,15.44,15.50,14.88,15.44,386400,3.86
NYSE,ZQK,1999-10-14,15.94,15.94,15.25,15.38,129600,3.84
NYSE,ZQK,1999-10-13,16.56,16.69,15.88,15.88,219600,3.97
NYSE,ZQK,1999-10-12,17.12,17.12,16.44,16.50,68000,4.12
NYSE,ZQK,1999-10-11,17.19,17.25,16.69,17.12,173200,4.28
NYSE,ZQK,1999-10-08,17.56,17.56,16.62,17.44,80000,4.36
NYSE,ZQK,1999-10-07,17.44,17.56,17.25,17.38,204800,4.34
NYSE,ZQK,1999-10-06,16.62,17.50,16.62,17.31,237600,4.33
NYSE,ZQK,1999-10-05,17.75,17.75,15.94,16.75,258400,4.19
NYSE,ZQK,1999-10-04,18.12,18.25,17.75,18.00,519200,4.50
NYSE,ZQK,1999-10-01,18.31,18.50,17.62,18.25,352800,4.56
NYSE,ZQK,1999-09-30,17.25,18.62,17.25,18.25,492400,4.56
NYSE,ZQK,1999-09-29,16.44,17.25,16.38,17.12,399200,4.28
NYSE,ZQK,1999-09-28,16.25,16.50,15.88,16.44,147600,4.11
NYSE,ZQK,1999-09-27,15.56,16.38,15.38,16.31,356000,4.08
NYSE,ZQK,1999-09-24,15.06,15.56,15.06,15.31,203600,3.83
NYSE,ZQK,1999-09-23,14.75,15.44,14.75,15.12,287600,3.78
NYSE,ZQK,1999-09-22,14.94,15.06,14.69,14.75,200800,3.69
NYSE,ZQK,1999-09-21,15.19,15.19,14.81,15.00,358400,3.75
NYSE,ZQK,1999-09-20,14.81,15.25,14.62,15.19,154400,3.80
NYSE,ZQK,1999-09-17,14.75,15.19,14.62,14.75,290400,3.69
NYSE,ZQK,1999-09-16,15.38,15.38,14.00,14.69,529600,3.67
NYSE,ZQK,1999-09-15,15.25,15.50,14.88,15.38,442400,3.84
NYSE,ZQK,1999-09-14,15.12,15.56,15.12,15.25,492800,3.81
NYSE,ZQK,1999-09-13,15.12,15.69,14.75,15.00,435200,3.75
NYSE,ZQK,1999-09-10,16.62,16.75,14.62,15.38,984000,3.84
NYSE,ZQK,1999-09-09,19.12,19.62,15.62,16.31,1820000,4.08
NYSE,ZQK,1999-09-08,18.69,19.12,18.00,18.88,480000,4.72
NYSE,ZQK,1999-09-07,18.69,19.44,18.50,18.50,243200,4.62
NYSE,ZQK,1999-09-03,18.75,19.50,18.12,18.50,458400,4.62
NYSE,ZQK,1999-09-02,17.56,18.81,17.56,18.50,338400,4.62
NYSE,ZQK,1999-09-01,17.38,18.38,17.12,17.62,1353600,4.41
NYSE,ZQK,1999-08-31,18.31,18.31,16.94,17.25,727200,4.31
NYSE,ZQK,1999-08-30,19.38,19.38,18.31,18.31,281600,4.58
NYSE,ZQK,1999-08-27,19.44,19.44,19.12,19.38,156800,4.84
NYSE,ZQK,1999-08-26,19.81,19.94,19.44,19.44,109200,4.86
NYSE,ZQK,1999-08-25,19.62,20.19,19.50,20.06,217600,5.02
NYSE,ZQK,1999-08-24,19.69,20.25,19.50,19.56,970400,4.89
NYSE,ZQK,1999-08-23,20.00,20.44,19.00,19.81,601600,4.95
NYSE,ZQK,1999-08-20,20.38,20.44,19.81,20.25,495200,5.06
NYSE,ZQK,1999-08-19,20.25,20.62,20.12,20.38,167200,5.09
NYSE,ZQK,1999-08-18,21.75,21.75,20.50,20.50,348000,5.12
NYSE,ZQK,1999-08-17,22.12,22.12,21.56,21.75,92000,5.44
NYSE,ZQK,1999-08-16,21.94,22.38,21.62,22.00,76800,5.50
NYSE,ZQK,1999-08-13,21.44,22.12,21.44,21.94,75200,5.48
NYSE,ZQK,1999-08-12,21.12,21.81,21.00,21.25,95200,5.31
NYSE,ZQK,1999-08-11,21.69,21.94,21.00,21.00,268000,5.25
NYSE,ZQK,1999-08-10,23.00,23.31,21.00,21.44,257600,5.36
NYSE,ZQK,1999-08-09,23.56,24.19,23.12,23.12,338400,5.78
NYSE,ZQK,1999-08-06,23.56,23.81,23.25,23.44,92400,5.86
NYSE,ZQK,1999-08-05,23.88,23.88,23.12,23.44,154400,5.86
NYSE,ZQK,1999-08-04,24.00,24.06,23.50,23.94,213600,5.98
NYSE,ZQK,1999-08-03,24.75,24.75,23.81,24.00,240000,6.00
NYSE,ZQK,1999-08-02,24.75,25.25,24.50,24.56,146400,6.14
NYSE,ZQK,1999-07-30,24.75,25.25,24.56,24.88,203200,6.22
NYSE,ZQK,1999-07-29,23.19,24.56,23.19,24.56,209600,6.14
NYSE,ZQK,1999-07-28,23.38,24.00,23.25,23.31,92800,5.83
NYSE,ZQK,1999-07-27,22.75,23.50,22.75,23.38,233200,5.84
NYSE,ZQK,1999-07-26,23.19,23.19,22.31,22.50,291200,5.62
NYSE,ZQK,1999-07-23,23.44,23.44,23.00,23.19,46400,5.80
NYSE,ZQK,1999-07-22,24.19,24.19,23.31,23.31,64000,5.83
NYSE,ZQK,1999-07-21,24.50,24.56,23.56,24.00,66000,6.00
NYSE,ZQK,1999-07-20,24.94,24.94,23.56,24.38,330400,6.09
NYSE,ZQK,1999-07-19,24.75,24.94,24.50,24.94,240800,6.23
NYSE,ZQK,1999-07-16,22.81,24.50,22.81,24.38,396800,6.09
NYSE,ZQK,1999-07-15,24.19,24.19,22.62,22.88,780800,5.72
NYSE,ZQK,1999-07-14,24.50,24.50,24.00,24.19,271600,6.05
NYSE,ZQK,1999-07-13,25.50,25.50,24.12,24.50,458400,6.12
NYSE,ZQK,1999-07-12,25.69,25.81,25.50,25.56,188000,6.39
NYSE,ZQK,1999-07-09,25.38,25.75,25.19,25.69,94400,6.42
NYSE,ZQK,1999-07-08,25.25,25.81,25.19,25.50,232000,6.38
NYSE,ZQK,1999-07-07,25.56,26.00,24.94,25.25,258800,6.31
NYSE,ZQK,1999-07-06,26.25,26.25,24.88,25.56,186800,6.39
NYSE,ZQK,1999-07-02,26.44,26.50,25.75,26.00,78400,6.50
NYSE,ZQK,1999-07-01,26.31,26.81,26.12,26.62,349600,6.66
NYSE,ZQK,1999-06-30,25.56,26.19,25.19,26.06,188800,6.52
NYSE,ZQK,1999-06-29,26.62,26.62,25.25,25.31,116000,6.33
NYSE,ZQK,1999-06-28,25.31,27.00,25.31,26.56,353600,6.64
NYSE,ZQK,1999-06-25,24.75,25.44,24.75,25.31,190400,6.33
NYSE,ZQK,1999-06-24,24.81,25.00,24.50,25.00,55200,6.25
NYSE,ZQK,1999-06-23,24.75,25.38,24.50,24.81,97600,6.20
NYSE,ZQK,1999-06-22,25.44,25.44,24.38,25.00,145600,6.25
NYSE,ZQK,1999-06-21,24.12,25.69,24.12,25.44,387200,6.36
NYSE,ZQK,1999-06-18,23.38,24.12,23.38,24.12,331200,6.03
NYSE,ZQK,1999-06-17,23.75,23.75,22.25,23.19,327200,5.80
NYSE,ZQK,1999-06-16,23.75,24.56,23.50,23.75,358400,5.94
NYSE,ZQK,1999-06-15,24.00,24.62,23.62,23.62,481600,5.91
NYSE,ZQK,1999-06-14,23.75,24.62,23.62,24.00,523600,6.00
NYSE,ZQK,1999-06-11,24.00,24.81,23.38,23.62,660800,5.91
NYSE,ZQK,1999-06-10,26.19,26.19,21.50,24.00,2106000,6.00
NYSE,ZQK,1999-06-09,29.00,30.00,25.62,26.25,984000,6.56
NYSE,ZQK,1999-06-08,26.94,29.50,26.94,28.94,557600,7.23
NYSE,ZQK,1999-06-07,26.88,26.88,26.44,26.69,312800,6.67
NYSE,ZQK,1999-06-04,26.44,27.25,25.44,26.88,540400,6.72
NYSE,ZQK,1999-06-03,27.69,27.81,25.38,26.00,721600,6.50
NYSE,ZQK,1999-06-02,28.25,28.25,27.31,27.56,185600,6.89
NYSE,ZQK,1999-06-01,28.50,28.50,27.62,28.19,148400,7.05
NYSE,ZQK,1999-05-28,29.00,29.31,28.00,28.50,322800,7.12
NYSE,ZQK,1999-05-27,29.38,29.38,28.75,28.88,417600,7.22
NYSE,ZQK,1999-05-26,29.88,30.50,29.00,29.25,296000,7.31
NYSE,ZQK,1999-05-25,28.75,30.75,28.44,29.88,402000,7.47
NYSE,ZQK,1999-05-24,27.62,29.06,27.47,28.69,483200,7.17
NYSE,ZQK,1999-05-21,27.88,27.88,27.31,27.62,197600,6.91
NYSE,ZQK,1999-05-20,27.50,27.88,27.50,27.81,107600,6.95
NYSE,ZQK,1999-05-19,27.12,27.88,27.12,27.50,146400,6.88
NYSE,ZQK,1999-05-18,26.38,26.88,26.31,26.88,178400,6.72
NYSE,ZQK,1999-05-17,26.19,26.50,26.00,26.50,147200,6.62
NYSE,ZQK,1999-05-14,26.25,26.62,26.19,26.62,170800,6.66
NYSE,ZQK,1999-05-13,26.25,26.75,26.12,26.75,179200,6.69
NYSE,ZQK,1999-05-12,26.81,26.88,26.00,26.00,80000,6.50
NYSE,ZQK,1999-05-11,26.50,26.56,26.25,26.56,148000,6.64
NYSE,ZQK,1999-05-10,26.62,27.12,26.19,26.31,136000,6.58
NYSE,ZQK,1999-05-07,26.88,27.19,26.12,26.38,180000,6.59
NYSE,ZQK,1999-05-06,27.00,27.50,26.69,27.00,132000,6.75
NYSE,ZQK,1999-05-05,26.75,26.75,24.62,26.38,514400,6.59
NYSE,ZQK,1999-05-04,27.88,29.62,26.50,26.62,333600,6.66
NYSE,ZQK,1999-05-03,26.44,28.25,26.06,27.75,274400,6.94
NYSE,ZQK,1999-04-30,26.62,26.75,26.31,26.56,90800,6.64
